,user,churnedAfterSix,weekNumber,article,diary,message,recipe,weight,numberEvents,delta_numberEvents,messageCount_group,messageCount_private,sentiment_group,sentiment_private,questionsAsked_group,questionsAsked_private,emojisUsed_group,emojisUsed_private,mentionedScales_group,mentionedScales_private,mentionedTracker_group,mentionedTracker_private,delta_messageCount_group,delta_messageCount_private,delta_sentiment_group,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_private
779,5cd2e57a89724c1732e98dcf,False,2,0.0,0.0,2.0,0.0,0.0,0.0,-15.0,0.0,2.0,,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2.0,0.0,0.0,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
780,5cd2e57a89724c1732e98dcf,False,3,8.0,0.0,2.0,0.0,1.0,9.0,9.0,0.0,2.0,,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,5cd2e57a89724c1732e98dcf,False,4,7.0,0.0,1.0,0.0,2.0,9.0,0.0,1.0,0.0,0.482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,5cd2e57a89724c1732e98dcf,False,5,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,5cd2e57a89724c1732e98dcf,False,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,-0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,5cd2ea8289724c1732e99059,False,0,10.0,0.0,3.0,0.0,0.0,10.0,0.0,2.0,1.0,0.08,0.087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,5cd2ea8289724c1732e99059,False,1,0.0,18.0,10.0,0.0,2.0,20.0,10.0,6.0,4.0,0.25,-0.106,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.171,-0.193,1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0
786,5cd2ea8289724c1732e99059,False,2,0.0,0.0,4.0,0.0,0.0,0.0,-20.0,4.0,0.0,0.247,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-0.003,0.0,-1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0
787,5cd2ea8289724c1732e99059,False,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,5cd2ea8289724c1732e99059,False,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,5cd2ea8289724c1732e99059,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,5cd2ea8289724c1732e99059,False,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.215,-0.152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
791,5cd304b798e6e016348cf00e,False,0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,5cd304b798e6e016348cf00e,False,1,6.0,0.0,7.0,0.0,8.0,14.0,5.0,7.0,0.0,0.056,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
793,5cd304b798e6e016348cf00e,False,2,3.0,0.0,0.0,0.0,3.0,6.0,-8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
794,5cd304b798e6e016348cf00e,False,3,2.0,0.0,1.0,0.0,0.0,2.0,-4.0,0.0,1.0,,-0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,5cd304b798e6e016348cf00e,False,4,9.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,5cd304b798e6e016348cf00e,False,5,3.0,0.0,0.0,0.0,0.0,3.0,-7.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,5cd304b798e6e016348cf00e,False,6,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,5cd332bd873b321653ce8303,False,0,0.0,0.0,7.0,0.0,3.0,3.0,0.0,7.0,0.0,0.136,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,5cd332bd873b321653ce8303,False,1,6.0,0.0,43.0,0.0,7.0,13.0,10.0,39.0,4.0,0.113,0.094,9.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,32.0,4.0,-0.023,0.0,6.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0
800,5cd332bd873b321653ce8303,False,2,6.0,1.0,4.0,0.0,9.0,16.0,3.0,4.0,0.0,0.056,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-35.0,-4.0,-0.057,0.0,-8.0,-1.0,-10.0,0.0,-1.0,0.0,0.0,0.0
801,5cd332bd873b321653ce8303,False,3,6.0,0.0,5.0,0.0,7.0,13.0,-3.0,5.0,0.0,0.124,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
802,5cd332bd873b321653ce8303,False,4,6.0,0.0,4.0,0.0,6.0,12.0,-1.0,4.0,0.0,0.122,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
803,5cd332bd873b321653ce8303,False,5,2.0,0.0,5.0,0.0,6.0,8.0,-4.0,5.0,0.0,0.205,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.082,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
804,5cd332bd873b321653ce8303,False,6,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
805,5cd33a0d9681aa16517c488d,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,5cd33a0d9681aa16517c488d,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,5cd33a0d9681aa16517c488d,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,5cd33a0d9681aa16517c488d,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,5cd33a0d9681aa16517c488d,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,5cd33a0d9681aa16517c488d,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,5cd33a0d9681aa16517c488d,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,5cd34d0398e6e016348d2a61,False,0,6.0,7.0,2.0,0.0,2.0,15.0,0.0,2.0,0.0,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,5cd34d0398e6e016348d2a61,False,1,1.0,0.0,6.0,0.0,1.0,2.0,-13.0,5.0,1.0,0.055,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,5cd34d0398e6e016348d2a61,False,2,6.0,17.0,11.0,0.0,3.0,26.0,24.0,10.0,1.0,0.265,0.087,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.21,-0.148,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
815,5cd34d0398e6e016348d2a61,False,3,4.0,0.0,8.0,0.0,2.0,6.0,-20.0,6.0,2.0,0.082,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,-0.183,0.213,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,5cd34d0398e6e016348d2a61,False,4,4.0,25.0,17.0,0.0,1.0,30.0,24.0,8.0,9.0,0.369,0.173,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.287,-0.127,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
817,5cd34d0398e6e016348d2a61,False,5,2.0,0.0,4.0,0.0,0.0,2.0,-28.0,4.0,0.0,0.194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-9.0,-0.175,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0
818,5cd34d0398e6e016348d2a61,False,6,1.0,0.0,5.0,0.0,0.0,1.0,-1.0,5.0,0.0,0.303,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
819,5cd3c36798e6e016348d4429,False,0,1.0,0.0,13.0,0.0,1.0,2.0,0.0,11.0,2.0,0.277,0.219,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,5cd3c36798e6e016348d4429,False,1,12.0,8.0,68.0,0.0,9.0,29.0,27.0,63.0,5.0,0.192,0.134,27.0,5.0,40.0,4.0,0.0,0.0,0.0,0.0,52.0,3.0,-0.085,-0.085,27.0,2.0,29.0,3.0,0.0,0.0,0.0,0.0
821,5cd3c36798e6e016348d4429,False,2,6.0,12.0,89.0,0.0,3.0,21.0,-8.0,84.0,5.0,0.162,-0.003,20.0,4.0,44.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,-0.029,-0.137,-7.0,-1.0,4.0,-3.0,0.0,0.0,0.0,0.0
822,5cd3c36798e6e016348d4429,False,3,4.0,0.0,36.0,0.0,2.0,6.0,-15.0,36.0,0.0,0.118,,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,-48.0,-5.0,-0.044,0.0,-7.0,-4.0,-28.0,-1.0,0.0,0.0,0.0,0.0
823,5cd3c36798e6e016348d4429,False,4,4.0,0.0,39.0,18.0,4.0,26.0,20.0,32.0,6.0,0.152,0.167,9.0,6.0,17.0,1.0,1.0,0.0,0.0,0.0,-4.0,6.0,0.034,0.0,-4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
824,5cd3c36798e6e016348d4429,False,5,0.0,0.0,6.0,0.0,1.0,1.0,-25.0,6.0,0.0,0.081,,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-26.0,-6.0,-0.071,0.0,-4.0,-6.0,-15.0,-1.0,-1.0,0.0,0.0,0.0
825,5cd3c36798e6e016348d4429,False,6,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.165,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.084,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,5cd3ced698e6e016348d50e2,False,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.299,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,5cd3ced698e6e016348d50e2,False,1,5.0,1.0,13.0,0.0,3.0,9.0,9.0,5.0,8.0,0.353,0.095,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,8.0,0.054,0.0,-1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
828,5cd3ced698e6e016348d50e2,False,2,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,-1.0,0.0,0.0
829,5cd3ced698e6e016348d50e2,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,5cd3ced698e6e016348d50e2,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,5cd3ced698e6e016348d50e2,False,5,1.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,0.023,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832,5cd3ced698e6e016348d50e2,False,6,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,,0.172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
833,5cd40ee1ef72d81356b73b4b,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,5cd40ee1ef72d81356b73b4b,False,1,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,5cd40ee1ef72d81356b73b4b,False,2,0.0,0.0,0.0,0.0,2.0,2.0,-3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,5cd40ee1ef72d81356b73b4b,False,3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,5cd40ee1ef72d81356b73b4b,False,4,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,5cd40ee1ef72d81356b73b4b,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,5cd40ee1ef72d81356b73b4b,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,5cd4192a391a071311c2b1b4,False,0,4.0,7.0,14.0,0.0,4.0,15.0,0.0,2.0,11.0,0.217,0.128,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,5cd4192a391a071311c2b1b4,False,1,0.0,0.0,7.0,0.0,3.0,3.0,-12.0,6.0,1.0,0.01,0.155,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-10.0,-0.207,0.027,1.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0
842,5cd4192a391a071311c2b1b4,False,2,2.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
843,5cd4192a391a071311c2b1b4,False,3,4.0,0.0,6.0,0.0,4.0,8.0,3.0,2.0,4.0,0.344,0.081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
844,5cd4192a391a071311c2b1b4,False,4,6.0,0.0,1.0,0.0,0.0,6.0,-2.0,0.0,1.0,,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,0.0,0.008,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
845,5cd4192a391a071311c2b1b4,False,5,8.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,5cd4192a391a071311c2b1b4,False,6,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,5cd4399839e1c012c2be84df,False,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.109,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,5cd4399839e1c012c2be84df,False,1,6.0,1.0,22.0,0.0,4.0,11.0,11.0,22.0,0.0,0.142,,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.033,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
849,5cd4399839e1c012c2be84df,False,2,5.0,7.0,17.0,0.0,2.0,14.0,3.0,17.0,0.0,0.167,,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.025,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
850,5cd4399839e1c012c2be84df,False,3,6.0,0.0,11.0,0.0,1.0,7.0,-7.0,11.0,0.0,0.222,,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.055,0.0,-2.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0
851,5cd4399839e1c012c2be84df,False,4,4.0,0.0,1.0,0.0,0.0,4.0,-3.0,1.0,0.0,0.051,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-0.171,0.0,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
852,5cd4399839e1c012c2be84df,False,5,2.0,0.0,8.0,0.0,1.0,3.0,-1.0,8.0,0.0,0.214,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.163,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
853,5cd4399839e1c012c2be84df,False,6,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0
854,5cd4432b391a071311c2c632,False,0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,12.0,0.0,0.057,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,5cd4432b391a071311c2c632,False,1,6.0,0.0,20.0,0.0,3.0,9.0,8.0,17.0,3.0,0.178,0.306,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.121,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
856,5cd4432b391a071311c2c632,False,2,6.0,6.0,32.0,0.0,3.0,15.0,6.0,29.0,3.0,0.056,0.438,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,-0.121,0.132,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
857,5cd4432b391a071311c2c632,False,3,5.0,0.0,15.0,0.0,2.0,7.0,-8.0,15.0,0.0,0.125,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-3.0,0.068,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
858,5cd4432b391a071311c2c632,False,4,5.0,0.0,4.0,0.0,1.0,6.0,-1.0,4.0,0.0,-0.015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,-0.14,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,5cd4432b391a071311c2c632,False,5,2.0,0.0,8.0,0.0,1.0,3.0,-3.0,8.0,0.0,0.021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,5cd4432b391a071311c2c632,False,6,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,5cd456c1391a071311c2d162,False,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.079,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,5cd456c1391a071311c2d162,False,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.078,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.157,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,5cd456c1391a071311c2d162,False,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.035,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,5cd456c1391a071311c2d162,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,5cd456c1391a071311c2d162,False,4,0.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,0.037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,5cd456c1391a071311c2d162,False,5,0.0,0.0,2.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,5cd456c1391a071311c2d162,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,5cd45be61ee242131cb920f5,False,0,10.0,0.0,2.0,16.0,1.0,27.0,0.0,2.0,0.0,0.352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,5cd45be61ee242131cb920f5,False,1,2.0,0.0,10.0,0.0,4.0,6.0,-21.0,7.0,3.0,-0.045,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,-0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,5cd45be61ee242131cb920f5,False,2,0.0,0.0,1.0,0.0,1.0,1.0,-5.0,0.0,1.0,,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-2.0,0.0,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,5cd45be61ee242131cb920f5,False,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,5cd45be61ee242131cb920f5,False,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
