,,userData,userData,userData,article,article,article,article,article,article,article,diary,diary,diary,diary,diary,diary,diary,message,message,message,message,message,message,message,recipe,recipe,recipe,recipe,recipe,recipe,recipe,weight,weight,weight,weight,weight,weight,weight,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,delta_numberEvents,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_group,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,messageCount_private,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_group,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,sentiment_private,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_group,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,questionsAsked_private,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_group,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,emojisUsed_private,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_group,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedScales_private,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_group,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,mentionedTracker_private,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_group,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_messageCount_private,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_group,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_sentiment_private,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_group,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_questionsAsked_private,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_group,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_emojisUsed_private,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_group,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedScales_private,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_group,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private,delta_mentionedTracker_private
5cd960077d11d312b9853027,False,34,158.8,131.1,10.0,6.0,6.0,6.0,3.0,6.0,4.0,26.0,18.0,43.0,16.0,0.0,7.0,1.0,9.0,32.0,35.0,32.0,7.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,6.0,3.0,5.0,4.0,39.0,32.0,56.0,28.0,6.0,18.0,9.0,0.0,-7.0,24.0,-28.0,-22.0,12.0,-9.0,9.0,32.0,32.0,28.0,7.0,7.0,15.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.1889497951128288,0.08372394655658295,0.21933235924987612,0.23056100166170193,0.03763172386706386,0.2888983980462886,0.18192628368152136,0.19990737766120933,0.19990737766120933,0.2450379022241267,0.12220996005243526,0.19990737766120933,0.23247427070706603,0.19990737766120933,0.0,2.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,-4.0,-21.0,0.0,8.0,0.0,0.0,3.0,1.0,-4.0,1.0,-1.0,0.0,-0.10522584855624585,0.13560841269329316,0.011228642411825807,-0.1929292777946381,0.2512666741792247,-0.10697211436476722,0.0,0.0,0.0,-0.12282794217169143,0.0,0.0,0.0,0.0,2.0,3.0,1.0,-6.0,1.0,0.0,0.0,0.0,4.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd966357d11d312b98534b8,False,61,171.5,99.79,0.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,3.0,0.0,1.0,0.0,17.0,4.0,12.0,11.0,0.0,1.0,0.0,17.0,-13.0,8.0,-1.0,-11.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116627147448265,0.17313905863826498,0.13504370469305402,-0.034683948907871,0.09116627147448265,0.09116627147448265,0.09116627147448265,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038095353945210964,-0.169727653600925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd9675b32795213656afdcd,False,67,170.0,131.1,10.0,5.0,7.0,2.0,0.0,0.0,0.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,0.0,0.0,0.0,18.0,29.0,20.0,6.0,0.0,0.0,0.0,0.0,11.0,-9.0,-14.0,-6.0,0.0,0.0,6.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.12869592473572686,0.046148031991729586,0.20091891486281419,-0.052128603514268505,0.08090856701900054,0.08090856701900054,0.08090856701900054,-0.27766459757700435,-0.27766459757700435,-0.01906991723157067,-0.27766459757700435,-0.536259277922438,-0.27766459757700435,-0.27766459757700435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,-12.0,-2.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,-1.0,0.0,0.0,-0.08254789274399726,0.1547708828710846,-0.25304751837708267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd974989c94d712cfc2b1c4,False,66,172.0,57.606,0.0,1.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,17.0,4.0,2.0,1.0,0.0,1.0,-1.0,17.0,-13.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd976930b932012b968558e,NA,72,173.0,57.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,20.0,4.0,0.0,0.0,0.0,0.0,28.0,-12.0,-16.0,-4.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08780725962610018,0.10904866963337037,0.13029007964064057,0.10904866963337037,0.10904866963337037,0.10904866963337037,0.10904866963337037,0.6000000000000001,-0.08129003966284601,0.25935498016857705,0.25935498016857705,0.25935498016857705,0.25935498016857705,0.25935498016857705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6812900396628461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd978fa4d01d612d71d09eb,False,36,185.4,131.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165063509461095,0.2165063509461095,0.2165063509461095,0.2165063509461095,0.2165063509461095,0.2165063509461095,0.2165063509461095,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.15783684608776452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd98699dd03d21319bf3332,False,67,180.3,92.0,1.0,3.0,4.0,6.0,6.0,5.0,3.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,7.0,38.0,32.0,52.0,14.0,8.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,1.0,23.0,16.0,31.0,6.0,8.0,3.0,0.0,22.0,-7.0,15.0,-25.0,2.0,-5.0,7.0,35.0,29.0,52.0,14.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.04908535645553401,0.14166012171885314,0.09196205930224997,0.1328769865501826,0.21760302211435392,0.06781319086569314,0.11683345616781114,0.24022174945052716,0.06709240691426234,0.413351091986792,0.24022174945052716,0.24022174945052716,0.24022174945052716,0.24022174945052716,1.0,23.0,7.0,25.0,5.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,17.0,7.0,27.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-6.0,23.0,-38.0,-6.0,-8.0,0.0,3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.09257476526331913,-0.04969806241660317,0.04091492724793262,0.08472603556417133,-0.1497898312486608,0.0,0.0,0.0,0.34625868507252966,0.0,0.0,0.0,0.0,0.0,22.0,-16.0,18.0,-20.0,1.0,-6.0,0.0,10.0,-9.0,-1.0,0.0,0.0,0.0,0.0,13.0,-10.0,20.0,-21.0,-3.0,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd98aafdd03d21319bf35c8,False,68,163.8,83.9,7.0,9.0,6.0,6.0,6.0,6.0,4.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,8.0,28.0,21.0,8.0,8.0,7.0,5.0,0.0,20.0,-7.0,-13.0,0.0,-1.0,-2.0,2.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,-0.0996835526140835,0.38564700384249456,0.1335574819222028,0.09315606361271521,0.20993599345440936,0.14452259804354767,0.14452259804354767,0.3325400987257342,0.7978345693187281,0.3325400987257342,0.3325400987257342,0.13723312792241601,0.3325400987257342,0.0625525989360585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.0,0.0,1.0,-6.0,0.0,0.0,1.0,-1.0,0.0,2.0,-2.0,2.0,0.0,0.4853305564565781,-0.25208952192029177,-0.04040141830948758,0.11677992984169415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd990850b932012b9686703,False,29,175.0,106.0,0.0,5.0,3.0,3.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,7.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,12.0,5.0,5.0,3.0,21.0,0.0,0.0,11.0,-7.0,0.0,-2.0,18.0,-21.0,1.0,25.0,2.0,5.0,3.0,1.0,4.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.443760156980183,0.1289252337676606,0.33509149870235755,0.0868834831421542,0.12677669529663702,0.775,0.23069514344410877,0.2230663466047016,0.1561431779226357,0.0892200092405698,0.1561431779226357,0.1561431779226357,0.1561431779226357,0.1561431779226357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-23.0,3.0,-2.0,-2.0,3.0,0.0,-7.0,5.0,-5.0,0.0,0.0,0.0,0.0,-0.3148349232125224,0.20616626493469695,-0.24820801556020333,0.03989321215448281,0.648223304703363,-0.5443048565558912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,9.0,-8.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd991250b932012b96867bc,False,52,165.1,92.533,1.0,12.0,8.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,19.0,25.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,15.0,13.0,8.0,8.0,9.0,8.0,0.0,14.0,-2.0,-5.0,0.0,1.0,-1.0,5.0,18.0,24.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.22700004787428862,0.059332170749108556,0.1207334948188246,0.292022666071834,0.3757073476099425,-0.011444456160945,0.059262297733491,0.10401738923914067,0.283986117074434,0.027155469806831003,0.10401738923914067,0.10401738923914067,0.0009105808361570007,0.10401738923914067,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,-18.0,-4.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,2.0,-2.0,0.0,-0.16766787712518005,0.061401324069716046,0.1712891712530094,0.08368468153810849,-0.38715180377088754,0.07070675389443601,0.0,0.0,-0.256830647267603,0.0,0.0,0.0,0.0,0.0,6.0,-3.0,-2.0,0.0,-1.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd998e94d01d612d71d2075,False,28,155.0,83.5,10.0,6.0,6.0,6.0,6.0,5.0,6.0,0.0,22.0,27.0,20.0,4.0,17.0,7.0,7.0,35.0,50.0,38.0,18.0,18.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,11.0,36.0,37.0,31.0,12.0,25.0,15.0,0.0,25.0,1.0,-6.0,-19.0,13.0,-10.0,4.0,26.0,47.0,31.0,18.0,15.0,9.0,3.0,9.0,2.0,7.0,0.0,3.0,0.0,0.3205912694971688,0.16821219434326792,0.23332235039822627,0.26502324145912753,0.24799875377237976,0.17967160831842935,0.03742294071563889,0.14678223682338234,0.2826994600802447,-0.036335403114085,0.22410535599708892,0.1836509979023885,0.3010033397253116,0.1836509979023885,1.0,7.0,14.0,6.0,4.0,2.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,13.0,10.0,14.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,-16.0,-13.0,-3.0,-6.0,0.0,6.0,-7.0,5.0,-7.0,3.0,-3.0,0.0,-0.1523790751539009,0.06511015605495835,0.031700891060901265,-0.017024487686747775,-0.06832714545395041,-0.14224866760279045,0.0,0.13591722325686237,-0.3190348631943297,0.2604407591111739,0.0,0.0,0.0,0.0,6.0,7.0,-8.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,4.0,-5.0,1.0,-1.0,0.0,13.0,-3.0,4.0,-9.0,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd99a60dd03d21319bf4398,False,28,170.20000000000002,99.0,0.0,0.0,22.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,3.0,25.0,7.0,8.0,9.0,1.0,0.0,3.0,22.0,-18.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.17886427543356728,0.04795943691147467,0.26541107826953053,0.11835148244035969,0.11835148244035969,0.026088696290110003,0.11835148244035969,0.1339467182903235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21745164135805586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
